postcode,state,long,lat
6933,WA,115.896545,-31.907152
6934,WA,115.921101,-31.915103
6935,WA,115.921132,-31.923723
6936,WA,116.013,-31.8918
6937,WA,115.846807,-31.896748
6938,WA,115.846807,-31.896748
6939,WA,115.846807,-31.896748
6940,WA,115.846807,-31.896748
6941,WA,115.855186,-31.842045
6942,WA,115.942572,-31.901801
6943,WA,115.89292,-31.887921
6944,WA,115.895533,-31.864862
6945,WA,115.893,-31.8556
6946,WA,115.715081,-31.617559
6947,WA,115.845329,-31.69444
6951,WA,115.821722,-32.068705
6952,WA,115.817919,-31.891696
6953,WA,115.837525,-32.024363
6954,WA,115.825994,-32.040061
6955,WA,115.890779,-32.061501
6956,WA,115.853588,-31.988065
6957,WA,115.783732,-32.038228
6958,WA,-120.74,47.7511
6959,WA,115.986396,-32.067114
6960,WA,115.816,-32.04
6961,WA,115.783732,-32.038228
6963,WA,115.788706,-32.076945
6964,WA,115.860179,-32.022746
6965,WA,115.798722,-32.084784
6966,WA,115.859834,-32.143195
6967,WA,115.75773,-32.281957
6968,WA,115.782689,-32.107766
6969,WA,115.745072,-32.264021
6970,WA,115.890779,-32.061501
6979,WA,115.896195,-31.954583
6980,WA,115.967142,-32.017663
6981,WA,115.876964,-31.951832
6982,WA,116.169125,-31.869817
6983,WA,115.904425,-32.005644
6984,WA,115.933458,-31.965766
6985,WA,115.600155,-33.625285
6986,WA,115.945564,-31.992082
6987,WA,115.967142,-32.017663
6988,WA,115.964764,-32.050009
6989,WA,116.009575,-32.039597
6990,WA,116.008461,-32.060407
6991,WA,116.095955,-32.09788
6992,WA,115.920395,-31.964503
6997,WA,116.095955,-32.09788
